dataset,source_path,subject_id,trial_id,activity_id,class_dir,source_hz,target_hz,raw_samples,processed_samples,duration_seconds,effective_fs_before,effective_fs_after,resampling_method,timestamp_mode,acc_rows,gyro_rows
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user2\user2_fall6.csv,user2,user2_fall6,fall6,fall,20.0,25.0,227,283,11.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,227,227
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user2\user2_fall7.csv,user2,user2_fall7,fall7,fall,20.0,25.0,636,794,31.720000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,636,636
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user2\user2_fall8.csv,user2,user2_fall8,fall8,fall,20.0,25.0,426,532,21.240000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,427,426
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user20\user20_fall1.csv,user20,user20_fall1,fall1,fall,20.0,25.0,305,381,15.200000000000001,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,306,305
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user20\user20_fall2.csv,user20,user20_fall2,fall2,fall,20.0,25.0,230,287,11.44,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,231,230
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user20\user20_fall3.csv,user20,user20_fall3,fall3,fall,20.0,25.0,680,849,33.92,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,695,680
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user20\user20_fall4.csv,user20,user20_fall4,fall4,fall,20.0,25.0,344,429,17.12,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,344,344
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user20\user20_fall5.csv,user20,user20_fall5,fall5,fall,20.0,25.0,485,606,24.2,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,486,485
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user20\user20_fall6.csv,user20,user20_fall6,fall6,fall,20.0,25.0,211,263,10.48,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,212,211
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user20\user20_fall7.csv,user20,user20_fall7,fall7,fall,20.0,25.0,330,412,16.44,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,330,330
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user20\user20_fall8.csv,user20,user20_fall8,fall8,fall,20.0,25.0,698,872,34.84,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,698,698
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user21\user21_fall1.csv,user21,user21_fall1,fall1,fall,20.0,25.0,747,933,37.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,747,747
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user21\user21_fall2.csv,user21,user21_fall2,fall2,fall,20.0,25.0,760,949,37.92,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,760,760
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user21\user21_fall3.csv,user21,user21_fall3,fall3,fall,20.0,25.0,1566,1957,78.24,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1566,1566
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user21\user21_fall4.csv,user21,user21_fall4,fall4,fall,20.0,25.0,486,607,24.240000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,486,501
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user21\user21_fall5.csv,user21,user21_fall5,fall5,fall,20.0,25.0,700,874,34.92,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,700,700
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user21\user21_fall6.csv,user21,user21_fall6,fall6,fall,20.0,25.0,182,227,9.040000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,183,182
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user21\user21_fall7.csv,user21,user21_fall7,fall7,fall,20.0,25.0,236,294,11.72,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,236,252
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user21\user21_fall8.csv,user21,user21_fall8,fall8,fall,20.0,25.0,328,409,16.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,329,328
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user22\user22_fall1.csv,user22,user22_fall1,fall1,fall,20.0,25.0,710,887,35.44,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,711,710
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user22\user22_fall2.csv,user22,user22_fall2,fall2,fall,20.0,25.0,675,843,33.68,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,675,675
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user22\user22_fall3.csv,user22,user22_fall3,fall3,fall,20.0,25.0,794,992,39.64,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,794,794
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user22\user22_fall4.csv,user22,user22_fall4,fall4,fall,20.0,25.0,1430,1787,71.44,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1430,1430
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user22\user22_fall5.csv,user22,user22_fall5,fall5,fall,20.0,25.0,745,931,37.2,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,745,745
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user22\user22_fall6.csv,user22,user22_fall6,fall6,fall,20.0,25.0,1244,1554,62.120000000000005,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1245,1244
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user22\user22_fall7.csv,user22,user22_fall7,fall7,fall,20.0,25.0,477,596,23.8,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,478,477
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user22\user22_fall8.csv,user22,user22_fall8,fall8,fall,20.0,25.0,706,882,35.24,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,707,706
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user23\user23_fall1.csv,user23,user23_fall1,fall1,fall,20.0,25.0,226,282,11.24,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,226,226
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user23\user23_fall2.csv,user23,user23_fall2,fall2,fall,20.0,25.0,685,856,34.2,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,686,685
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user23\user23_fall3.csv,user23,user23_fall3,fall3,fall,20.0,25.0,181,226,9.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,181,181
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user23\user23_fall4.csv,user23,user23_fall4,fall4,fall,20.0,25.0,329,411,16.4,20.0,25.000000000000004,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,329,329
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user23\user23_fall5.csv,user23,user23_fall5,fall5,fall,20.0,25.0,179,223,8.88,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,179,179
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user23\user23_fall6.csv,user23,user23_fall6,fall6,fall,20.0,25.0,842,1052,42.04,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,842,842
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user23\user23_fall7.csv,user23,user23_fall7,fall7,fall,20.0,25.0,227,283,11.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,228,227
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user23\user23_fall8.csv,user23,user23_fall8,fall8,fall,20.0,25.0,1280,1599,63.92,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1280,1280
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user24\user24_fall1.csv,user24,user24_fall1,fall1,fall,20.0,25.0,328,409,16.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,350,328
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user24\user24_fall2.csv,user24,user24_fall2,fall2,fall,20.0,25.0,182,227,9.040000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,182,199
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user24\user24_fall3.csv,user24,user24_fall3,fall3,fall,20.0,25.0,779,973,38.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,780,779
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user24\user24_fall4.csv,user24,user24_fall4,fall4,fall,20.0,25.0,179,223,8.88,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,180,179
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user24\user24_fall5.csv,user24,user24_fall5,fall5,fall,20.0,25.0,679,848,33.88,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,680,679
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user24\user24_fall6.csv,user24,user24_fall6,fall6,fall,20.0,25.0,278,347,13.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,278,278
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user24\user24_fall7.csv,user24,user24_fall7,fall7,fall,20.0,25.0,185,231,9.200000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,185,185
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user24\user24_fall8.csv,user24,user24_fall8,fall8,fall,20.0,25.0,696,869,34.72,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,697,696
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user25\user25_fall1.csv,user25,user25_fall1,fall1,fall,20.0,25.0,702,877,35.04,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,702,702
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user25\user25_fall2.csv,user25,user25_fall2,fall2,fall,20.0,25.0,296,369,14.72,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,296,296
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user25\user25_fall3.csv,user25,user25_fall3,fall3,fall,20.0,25.0,456,569,22.72,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,462,456
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user25\user25_fall4.csv,user25,user25_fall4,fall4,fall,20.0,25.0,196,244,9.72,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,197,196
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user25\user25_fall5.csv,user25,user25_fall5,fall5,fall,20.0,25.0,679,848,33.88,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,679,679
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user25\user25_fall6.csv,user25,user25_fall6,fall6,fall,20.0,25.0,211,263,10.48,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,211,212
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user25\user25_fall7.csv,user25,user25_fall7,fall7,fall,20.0,25.0,443,553,22.080000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,446,443
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user25\user25_fall8.csv,user25,user25_fall8,fall8,fall,20.0,25.0,780,974,38.92,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,780,796
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user26\user26_fall1.csv,user26,user26_fall1,fall1,fall,20.0,25.0,692,864,34.52,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,697,692
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user26\user26_fall2.csv,user26,user26_fall2,fall2,fall,20.0,25.0,718,897,35.84,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,733,718
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user26\user26_fall3.csv,user26,user26_fall3,fall3,fall,20.0,25.0,534,667,26.64,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,543,534
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user26\user26_fall4.csv,user26,user26_fall4,fall4,fall,20.0,25.0,287,358,14.280000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,295,287
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user26\user26_fall5.csv,user26,user26_fall5,fall5,fall,20.0,25.0,627,783,31.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,643,627
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user26\user26_fall6.csv,user26,user26_fall6,fall6,fall,20.0,25.0,357,446,17.8,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,359,357
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user26\user26_fall7.csv,user26,user26_fall7,fall7,fall,20.0,25.0,620,774,30.92,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,620,624
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user26\user26_fall8.csv,user26,user26_fall8,fall8,fall,20.0,25.0,843,1053,42.08,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,843,845
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user27\user27_fall1.csv,user27,user27_fall1,fall1,fall,20.0,25.0,177,221,8.8,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,198,177
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user27\user27_fall2.csv,user27,user27_fall2,fall2,fall,20.0,25.0,756,944,37.72,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,756,756
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user27\user27_fall3.csv,user27,user27_fall3,fall3,fall,20.0,25.0,529,661,26.400000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,548,529
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user27\user27_fall4.csv,user27,user27_fall4,fall4,fall,20.0,25.0,244,304,12.120000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,244,262
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user27\user27_fall5.csv,user27,user27_fall5,fall5,fall,20.0,25.0,241,301,12.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,242,241
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user27\user27_fall6.csv,user27,user27_fall6,fall6,fall,20.0,25.0,272,339,13.52,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,278,272
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user27\user27_fall7.csv,user27,user27_fall7,fall7,fall,20.0,25.0,241,301,12.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,242,241
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user27\user27_fall8.csv,user27,user27_fall8,fall8,fall,20.0,25.0,496,619,24.72,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,497,496
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user28\user28_fall1.csv,user28,user28_fall1,fall1,fall,20.0,25.0,633,791,31.6,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,633,633
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user28\user28_fall2.csv,user28,user28_fall2,fall2,fall,20.0,25.0,241,301,12.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,242,241
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user28\user28_fall3.csv,user28,user28_fall3,fall3,fall,20.0,25.0,729,911,36.4,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,729,729
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user28\user28_fall4.csv,user28,user28_fall4,fall4,fall,20.0,25.0,627,783,31.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,628,627
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user28\user28_fall5.csv,user28,user28_fall5,fall5,fall,20.0,25.0,327,408,16.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,328,327
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user28\user28_fall6.csv,user28,user28_fall6,fall6,fall,20.0,25.0,279,348,13.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,279,279
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user28\user28_fall7.csv,user28,user28_fall7,fall7,fall,20.0,25.0,442,552,22.04,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,442,442
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user28\user28_fall8.csv,user28,user28_fall8,fall8,fall,20.0,25.0,627,783,31.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,628,627
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user29\user29_fall1.csv,user29,user29_fall1,fall1,fall,20.0,25.0,1252,1564,62.52,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1252,1252
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user29\user29_fall2.csv,user29,user29_fall2,fall2,fall,20.0,25.0,728,909,36.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,729,728
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user29\user29_fall3.csv,user29,user29_fall3,fall3,fall,20.0,25.0,727,908,36.28,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,727,727
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user29\user29_fall4.csv,user29,user29_fall4,fall4,fall,20.0,25.0,199,248,9.88,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,199,199
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user29\user29_fall5.csv,user29,user29_fall5,fall5,fall,20.0,25.0,546,682,27.240000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,547,546
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user29\user29_fall6.csv,user29,user29_fall6,fall6,fall,20.0,25.0,577,721,28.8,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,578,577
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user29\user29_fall7.csv,user29,user29_fall7,fall7,fall,20.0,25.0,1305,1631,65.2,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1305,1305
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user29\user29_fall8.csv,user29,user29_fall8,fall8,fall,20.0,25.0,879,1098,43.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,879,879
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user3\user3_fall1.csv,user3,user3_fall1,fall1,fall,20.0,25.0,566,707,28.240000000000002,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,569,566
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user3\user3_fall2.csv,user3,user3_fall2,fall2,fall,20.0,25.0,565,706,28.2,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,566,565
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user3\user3_fall3.csv,user3,user3_fall3,fall3,fall,20.0,25.0,569,711,28.400000000000002,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,569,576
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user3\user3_fall4.csv,user3,user3_fall4,fall4,fall,20.0,25.0,565,706,28.2,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,565,574
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user3\user3_fall5.csv,user3,user3_fall5,fall5,fall,20.0,25.0,450,562,22.44,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,450,452
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user3\user3_fall6.csv,user3,user3_fall6,fall6,fall,20.0,25.0,566,707,28.240000000000002,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,566,566
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user3\user3_fall7.csv,user3,user3_fall7,fall7,fall,20.0,25.0,295,368,14.68,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,303,295
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user3\user3_fall8.csv,user3,user3_fall8,fall8,fall,20.0,25.0,192,239,9.52,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,192,198
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user30\user30_fall1.csv,user30,user30_fall1,fall1,fall,20.0,25.0,828,1034,41.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,828,828
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user30\user30_fall2.csv,user30,user30_fall2,fall2,fall,20.0,25.0,1233,1541,61.6,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1233,1233
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user30\user30_fall3.csv,user30,user30_fall3,fall3,fall,20.0,25.0,769,961,38.4,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,769,769
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user30\user30_fall4.csv,user30,user30_fall4,fall4,fall,20.0,25.0,1179,1473,58.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,1197,1179
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user30\user30_fall5.csv,user30,user30_fall5,fall5,fall,20.0,25.0,793,991,39.6,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,793,793
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user30\user30_fall6.csv,user30,user30_fall6,fall6,fall,20.0,25.0,195,243,9.68,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,196,195
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user30\user30_fall7.csv,user30,user30_fall7,fall7,fall,20.0,25.0,244,304,12.120000000000001,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,244,244
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user30\user30_fall8.csv,user30,user30_fall8,fall8,fall,20.0,25.0,229,286,11.4,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,229,229
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user31\user31_.fall1.csv,user31,user31_.fall1,fall1,fall,20.0,25.0,181,226,9.0,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,182,181
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user31\user31_.fall3.csv,user31,user31_.fall3,fall3,fall,20.0,25.0,328,409,16.32,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,329,328
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user31\user31_.fall4.csv,user31,user31_.fall4,fall4,fall,20.0,25.0,379,473,18.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,380,379
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user31\user31_.fall6.csv,user31,user31_.fall6,fall6,fall,20.0,25.0,378,472,18.84,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,378,378
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user31\user31_fall2.csv,user31,user31_fall2,fall2,fall,20.0,25.0,698,872,34.84,20.0,24.999999999999996,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,699,698
bits,C:\Users\ADMIN\Desktop\ds-fall\data\raw\Dataset\fall\user31\user31_fall5.csv,user31,user31_fall5,fall5,fall,20.0,25.0,479,598,23.88,20.0,25.0,uniform_20hz_time_interpolation_to_25hz,uniform_20hz_fallback,479,479
